0.0671,-0.0815,0.2104,0.3143
0.0644,-0.0815,0.2122,0.3120
0.0656,-0.0829,0.2122,0.3097
0.0676,-0.0829,0.2098,0.3057
0.0868,-0.0805,0.2098,0.3081
0.0846,-0.0952,0.1989,0.3027
0.0745,-0.1042,0.1916,0.2971
0.0752,-0.1042,0.1958,0.2986
0.0734,-0.0998,0.1958,0.3000
0.0798,-0.1040,0.1958,0.3053
0.0785,-0.1028,0.1958,0.3059
0.0785,-0.0783,0.1989,0.3090
0.0780,-0.0818,0.1989,0.3077
0.0760,-0.0818,0.2038,0.3092
0.0673,-0.0818,0.2125,0.3136
0.0646,-0.0818,0.2143,0.3114
0.0658,-0.0831,0.2143,0.3091
0.0678,-0.0831,0.2118,0.3050
0.0870,-0.0807,0.2118,0.3074
0.0848,-0.0955,0.2009,0.3020
0.0746,-0.1045,0.1936,0.2963
0.0752,-0.1045,0.1976,0.2978
0.0735,-0.1001,0.1976,0.2992
0.0798,-0.1043,0.1976,0.3045
0.0786,-0.1031,0.1976,0.3052
0.0786,-0.0785,0.2008,0.3083
0.0781,-0.0819,0.2008,0.3070
0.0762,-0.0819,0.2055,0.3085
0.0675,-0.0819,0.2141,0.3128
0.0648,-0.0819,0.2159,0.3106
0.0660,-0.0833,0.2159,0.3083
0.0680,-0.0833,0.2135,0.3042
0.0871,-0.0809,0.2135,0.3067
0.0849,-0.0957,0.2025,0.3012
0.0748,-0.1047,0.1951,0.2955
0.0753,-0.1047,0.1991,0.2970
0.0735,-0.1002,0.1991,0.2984
0.0799,-0.1045,0.1991,0.3037
0.0786,-0.1032,0.1991,0.3044
0.0786,-0.0786,0.2023,0.3075
0.0781,-0.0820,0.2023,0.3062
0.0763,-0.0820,0.2068,0.3076
0.0677,-0.0820,0.2155,0.3119
0.0650,-0.0820,0.2172,0.3097
0.0661,-0.0834,0.2172,0.3075
0.0682,-0.0834,0.2148,0.3034
0.0872,-0.0809,0.2148,0.3058
0.0850,-0.0958,0.2038,0.3003
0.0749,-0.1049,0.1964,0.2947
0.0754,-0.1049,0.2003,0.2961
0.0736,-0.1003,0.2003,0.2975
0.0800,-0.1046,0.2003,0.3029
0.0787,-0.1033,0.2003,0.3035
0.0787,-0.0786,0.2035,0.3066
0.0782,-0.0820,0.2035,0.3054
0.0764,-0.0820,0.2080,0.3068
0.0678,-0.0820,0.2166,0.3111
0.0651,-0.0820,0.2183,0.3089
0.0663,-0.0834,0.2183,0.3066
0.0683,-0.0834,0.2159,0.3026
0.0874,-0.0810,0.2159,0.3050
0.0851,-0.0959,0.2048,0.2994
0.0750,-0.1050,0.1975,0.2938
0.0755,-0.1050,0.2013,0.2952
0.0737,-0.1004,0.2013,0.2966
0.0801,-0.1046,0.2013,0.3020
0.0788,-0.1033,0.2013,0.3027
0.0788,-0.0786,0.2045,0.3058
0.0783,-0.0820,0.2045,0.3045
0.0765,-0.0820,0.2089,0.3059
0.0679,-0.0820,0.2175,0.3102
0.0653,-0.0820,0.2192,0.3080
0.0664,-0.0834,0.2192,0.3058
0.0684,-0.0834,0.2168,0.3017
0.0875,-0.0810,0.2168,0.3041
0.0853,-0.0959,0.2057,0.2986
0.0751,-0.1050,0.1983,0.2929
0.0756,-0.1050,0.2022,0.2943
0.0738,-0.1004,0.2022,0.2958
0.0802,-0.1046,0.2022,0.3011
0.0788,-0.1033,0.2022,0.3018
0.0788,-0.0786,0.2053,0.3049
0.0783,-0.0820,0.2053,0.3037
0.0766,-0.0820,0.2096,0.3050
0.0680,-0.0820,0.2182,0.3093
0.0654,-0.0820,0.2199,0.3072
0.0665,-0.0833,0.2199,0.3049
0.0686,-0.0833,0.2175,0.3009
0.0876,-0.0809,0.2175,0.3033
0.0854,-0.0959,0.2064,0.2977
0.0752,-0.1050,0.1991,0.2921
0.0757,-0.1050,0.2029,0.2935
0.0739,-0.1003,0.2029,0.2949
0.0803,-0.1046,0.2029,0.3003
0.0789,-0.1032,0.2029,0.3010
0.0789,-0.0786,0.2060,0.3041
0.0784,-0.0819,0.2060,0.3029
0.0767,-0.0819,0.2103,0.3042
0.0681,-0.0819,0.2189,0.3085
0.0655,-0.0819,0.2206,0.3063
0.0666,-0.0833,0.2206,0.3041
0.0687,-0.0833,0.2182,0.3001
0.0877,-0.0809,0.2182,0.3025
0.0855,-0.0959,0.2071,0.2969
0.0753,-0.1049,0.1997,0.2912
0.0758,-0.1049,0.2035,0.2926
0.0739,-0.1003,0.2035,0.2941
0.0804,-0.1046,0.2035,0.2995
0.0790,-0.1031,0.2035,0.3002
0.0790,-0.0786,0.2066,0.3033
0.0785,-0.0819,0.2066,0.3020
0.0768,-0.0819,0.2109,0.3034
0.0682,-0.0819,0.2194,0.3077
0.0656,-0.0819,0.2211,0.3055
0.0667,-0.0832,0.2211,0.3033
0.0688,-0.0832,0.2187,0.2993
0.0878,-0.0808,0.2187,0.3017
0.0856,-0.0958,0.2076,0.2961
0.0754,-0.1049,0.2002,0.2904
0.0759,-0.1049,0.2040,0.2918
0.0740,-0.1002,0.2040,0.2933
0.0805,-0.1045,0.2040,0.2987
0.0790,-0.1031,0.2040,0.2994
0.0790,-0.0785,0.2071,0.3025
0.0786,-0.0818,0.2071,0.3013
0.0768,-0.0818,0.2114,0.3026
0.0683,-0.0818,0.2199,0.3069
0.0657,-0.0818,0.2216,0.3047
0.0668,-0.0831,0.2216,0.3025
0.0688,-0.0831,0.2192,0.2985
0.0879,-0.0807,0.2192,0.3009
0.0856,-0.0958,0.2081,0.2953
0.0754,-0.1048,0.2007,0.2897
0.0760,-0.1048,0.2044,0.2910
0.0741,-0.1001,0.2044,0.2925
0.0805,-0.1044,0.2044,0.2979
0.0791,-0.1030,0.2044,0.2986
0.0791,-0.0784,0.2075,0.3017
0.0786,-0.0817,0.2075,0.3005
0.0769,-0.0817,0.2118,0.3018
0.0683,-0.0817,0.2204,0.3061
0.0658,-0.0817,0.2221,0.3040
0.0669,-0.0831,0.2221,0.3018
0.0689,-0.0831,0.2196,0.2977
0.0879,-0.0807,0.2196,0.3002
0.0857,-0.0957,0.2085,0.2946
0.0755,-0.1048,0.2011,0.2889
0.0761,-0.1048,0.2049,0.2903
0.0742,-0.1000,0.2049,0.2918
0.0806,-0.1043,0.2049,0.2972
0.0792,-0.1029,0.2049,0.2979
0.0792,-0.0784,0.2080,0.3010
0.0787,-0.0817,0.2080,0.2998
0.0770,-0.0817,0.2122,0.3011
0.0684,-0.0817,0.2208,0.3054
0.0659,-0.0817,0.2224,0.3033
0.0670,-0.0830,0.2224,0.3010
0.0690,-0.0830,0.2200,0.2970
0.0880,-0.0806,0.2200,0.2994
0.0858,-0.0956,0.2089,0.2939
0.0756,-0.1047,0.2015,0.2882
0.0761,-0.1047,0.2052,0.2896
0.0742,-0.0999,0.2052,0.2911
0.0807,-0.1042,0.2052,0.2965
0.0792,-0.1028,0.2052,0.2972
0.0792,-0.0783,0.2083,0.3003
0.0788,-0.0816,0.2083,0.2991
0.0771,-0.0816,0.2125,0.3004
0.0685,-0.0816,0.2211,0.3047
0.0660,-0.0816,0.2228,0.3026
0.0671,-0.0829,0.2228,0.3004
0.0691,-0.0829,0.2204,0.2964
0.0881,-0.0805,0.2204,0.2988
0.0859,-0.0955,0.2092,0.2932
0.0757,-0.1046,0.2019,0.2875
0.0762,-0.1046,0.2056,0.2889
0.0743,-0.0998,0.2056,0.2904
0.0808,-0.1042,0.2056,0.2958
0.0793,-0.1027,0.2056,0.2965
0.0793,-0.0783,0.2087,0.2996
0.0788,-0.0815,0.2087,0.2984
0.0771,-0.0815,0.2129,0.2997
0.0685,-0.0815,0.2214,0.3040
0.0660,-0.0815,0.2231,0.3019
0.0671,-0.0828,0.2231,0.2997
0.0691,-0.0828,0.2207,0.2957
0.0882,-0.0804,0.2207,0.2981
0.0859,-0.0955,0.2096,0.2925
0.0757,-0.1045,0.2022,0.2869
0.0763,-0.1045,0.2059,0.2882
0.0744,-0.0997,0.2059,0.2897
0.0808,-0.1041,0.2059,0.2951
0.0794,-0.1026,0.2059,0.2959
0.0794,-0.0782,0.2090,0.2990
0.0789,-0.0814,0.2090,0.2978
0.0772,-0.0814,0.2132,0.2991
0.0686,-0.0814,0.2217,0.3034
0.0661,-0.0814,0.2234,0.3013
0.0672,-0.0827,0.2234,0.2991
0.0692,-0.0827,0.2210,0.2951
0.0882,-0.0803,0.2210,0.2975
0.0860,-0.0954,0.2099,0.2919
0.0758,-0.1045,0.2025,0.2863
0.0763,-0.1045,0.2062,0.2876
0.0744,-0.0997,0.2062,0.2891
0.0809,-0.1040,0.2062,0.2945
0.0794,-0.1025,0.2062,0.2953
0.0794,-0.0781,0.2093,0.2984
0.0789,-0.0814,0.2093,0.2972
0.0772,-0.0814,0.2134,0.2985
0.0687,-0.0814,0.2220,0.3028
0.0662,-0.0814,0.2237,0.3007
0.0673,-0.0827,0.2237,0.2985
0.0693,-0.0827,0.2213,0.2945
0.0883,-0.0803,0.2213,0.2969
0.0861,-0.0953,0.2101,0.2913
0.0759,-0.1044,0.2028,0.2857
0.0764,-0.1044,0.2064,0.2870
0.0745,-0.0996,0.2064,0.2885
0.0810,-0.1039,0.2064,0.2939
0.0795,-0.1024,0.2064,0.2947
0.0795,-0.0781,0.2095,0.2978
0.0790,-0.0813,0.2095,0.2966
0.0773,-0.0813,0.2137,0.2979
0.0687,-0.0813,0.2223,0.3022
0.0662,-0.0813,0.2239,0.3001
0.0673,-0.0826,0.2239,0.2979
0.0693,-0.0826,0.2215,0.2939
0.0884,-0.0802,0.2215,0.2964
0.0861,-0.0953,0.2104,0.2908
0.0759,-0.1043,0.2030,0.2851
0.0765,-0.1043,0.2067,0.2865
0.0745,-0.0995,0.2067,0.2880
0.0810,-0.1038,0.2067,0.2934
0.0795,-0.1023,0.2067,0.2942
0.0795,-0.0780,0.2098,0.2972
0.0790,-0.0812,0.2098,0.2961
0.0774,-0.0812,0.2139,0.2973
0.0688,-0.0812,0.2225,0.3016
0.0663,-0.0812,0.2242,0.2996
0.0674,-0.0825,0.2242,0.2974
0.0694,-0.0825,0.2218,0.2934
0.0884,-0.0801,0.2218,0.2958
0.0862,-0.0952,0.2106,0.2902
0.0760,-0.1043,0.2033,0.2846
0.0765,-0.1043,0.2069,0.2859
0.0746,-0.0994,0.2069,0.2874
0.0811,-0.1038,0.2069,0.2929
0.0796,-0.1022,0.2069,0.2936
0.0796,-0.0780,0.2100,0.2967
0.0791,-0.0812,0.2100,0.2955
0.0774,-0.0812,0.2142,0.2968
0.0688,-0.0812,0.2228,0.3011
0.0663,-0.0812,0.2244,0.2991
0.0674,-0.0825,0.2244,0.2969
0.0694,-0.0825,0.2220,0.2929
0.0885,-0.0800,0.2220,0.2953
0.0862,-0.0951,0.2108,0.2897
0.0760,-0.1042,0.2035,0.2841
0.0766,-0.1042,0.2072,0.2854
0.0746,-0.0993,0.2072,0.2869
0.0811,-0.1037,0.2072,0.2924
0.0796,-0.1021,0.2072,0.2932
0.0796,-0.0779,0.2102,0.2962
0.0791,-0.0811,0.2102,0.2950
0.0775,-0.0811,0.2144,0.2963
0.0689,-0.0811,0.2230,0.3006
0.0664,-0.0811,0.2246,0.2986
0.0675,-0.0824,0.2246,0.2964
0.0695,-0.0824,0.2222,0.2924
0.0885,-0.0800,0.2222,0.2948
0.0863,-0.0951,0.2111,0.2893
0.0761,-0.1041,0.2037,0.2836
0.0766,-0.1041,0.2074,0.2850
0.0747,-0.0993,0.2074,0.2865
0.0812,-0.1036,0.2074,0.2919
0.0796,-0.1021,0.2074,0.2927
0.0796,-0.0779,0.2104,0.2957
0.0792,-0.0810,0.2104,0.2946
0.0775,-0.0810,0.2146,0.2959
0.0689,-0.0810,0.2232,0.3002
0.0664,-0.0810,0.2248,0.2981
0.0675,-0.0823,0.2248,0.2960
0.0695,-0.0823,0.2224,0.2920
0.0886,-0.0799,0.2224,0.2944
0.0863,-0.0950,0.2113,0.2888
0.0761,-0.1041,0.2039,0.2831
0.0767,-0.1041,0.2076,0.2845
0.0747,-0.0992,0.2076,0.2860
0.0812,-0.1036,0.2076,0.2915
0.0797,-0.1020,0.2076,0.2922
0.0797,-0.0778,0.2106,0.2953
0.0792,-0.0810,0.2106,0.2941
0.0775,-0.0810,0.2148,0.2954
0.0689,-0.0810,0.2234,0.2997
0.0665,-0.0810,0.2250,0.2977
0.0676,-0.0823,0.2250,0.2955
0.0696,-0.0823,0.2226,0.2916
0.0886,-0.0799,0.2226,0.2940
0.0864,-0.0950,0.2114,0.2884
0.0762,-0.1040,0.2041,0.2827
0.0767,-0.1040,0.2077,0.2841
0.0747,-0.0991,0.2077,0.2856
0.0813,-0.1035,0.2077,0.2910
0.0797,-0.1019,0.2077,0.2918
0.0797,-0.0778,0.2108,0.2949
0.0793,-0.0809,0.2108,0.2937
0.0776,-0.0809,0.2149,0.2950
0.0690,-0.0809,0.2235,0.2993
0.0665,-0.0809,0.2252,0.2973
0.0676,-0.0822,0.2252,0.2951
0.0696,-0.0822,0.2228,0.2912
0.0887,-0.0798,0.2228,0.2936
0.0864,-0.0949,0.2116,0.2880
0.0762,-0.1040,0.2042,0.2823
0.0768,-0.1040,0.2079,0.2837
0.0748,-0.0991,0.2079,0.2852
0.0813,-0.1034,0.2079,0.2906
0.0798,-0.1019,0.2079,0.2914
0.0798,-0.0777,0.2110,0.2945
0.0793,-0.0809,0.2110,0.2933
0.0776,-0.0809,0.2151,0.2946
0.0690,-0.0809,0.2237,0.2989
0.0666,-0.0809,0.2253,0.2969
0.0677,-0.0822,0.2253,0.2947
0.0696,-0.0822,0.2230,0.2908
0.0887,-0.0798,0.2230,0.2932
0.0865,-0.0949,0.2118,0.2876
0.0763,-0.1039,0.2044,0.2819
0.0768,-0.1039,0.2081,0.2833
0.0748,-0.0990,0.2081,0.2848
0.0814,-0.1034,0.2081,0.2903
0.0798,-0.1018,0.2081,0.2911
0.0798,-0.0777,0.2111,0.2941
0.0793,-0.0808,0.2111,0.2929
0.0777,-0.0808,0.2153,0.2942
0.0690,-0.0808,0.2239,0.2985
0.0666,-0.0808,0.2255,0.2965
0.0677,-0.0821,0.2255,0.2944
0.0697,-0.0821,0.2231,0.2904
0.0887,-0.0797,0.2231,0.2928
0.0865,-0.0948,0.2119,0.2872
0.0763,-0.1039,0.2046,0.2816
0.0768,-0.1039,0.2082,0.2829
0.0749,-0.0990,0.2082,0.2844
0.0814,-0.1033,0.2082,0.2899
0.0798,-0.1017,0.2082,0.2907
0.0798,-0.0777,0.2113,0.2937
0.0794,-0.0808,0.2113,0.2926
0.0777,-0.0808,0.2154,0.2939
0.0691,-0.0808,0.2240,0.2982
0.0667,-0.0808,0.2256,0.2962
0.0677,-0.0821,0.2256,0.2940
0.0697,-0.0821,0.2233,0.2901
0.0888,-0.0797,0.2233,0.2925
0.0865,-0.0948,0.2121,0.2869
0.0763,-0.1038,0.2047,0.2812
0.0769,-0.1038,0.2084,0.2826
0.0749,-0.0989,0.2084,0.2841
0.0815,-0.1033,0.2084,0.2896
0.0799,-0.1017,0.2084,0.2904
0.0799,-0.0776,0.2114,0.2934
0.0794,-0.0807,0.2114,0.2922
0.0777,-0.0807,0.2156,0.2935
0.0691,-0.0807,0.2242,0.2978
0.0667,-0.0807,0.2258,0.2958
0.0678,-0.0820,0.2258,0.2937
0.0697,-0.0820,0.2234,0.2897
0.0888,-0.0796,0.2234,0.2921
0.0866,-0.0947,0.2122,0.2865
0.0764,-0.1038,0.2049,0.2809
0.0769,-0.1038,0.2085,0.2822
0.0749,-0.0988,0.2085,0.2838
0.0815,-0.1032,0.2085,0.2892
0.0799,-0.1016,0.2085,0.2900
0.0799,-0.0776,0.2116,0.2931
0.0794,-0.0807,0.2116,0.2919
0.0778,-0.0807,0.2157,0.2932
0.0691,-0.0807,0.2243,0.2975
0.0667,-0.0807,0.2259,0.2955
0.0678,-0.0820,0.2259,0.2934
0.0698,-0.0820,0.2235,0.2894
0.0888,-0.0796,0.2235,0.2918
0.0866,-0.0947,0.2124,0.2862
0.0764,-0.1038,0.2050,0.2806
0.0769,-0.1038,0.2086,0.2819
0.0750,-0.0988,0.2086,0.2835
0.0815,-0.1032,0.2086,0.2889
0.0799,-0.1016,0.2086,0.2897
0.0799,-0.0776,0.2117,0.2928
0.0795,-0.0807,0.2117,0.2916
0.0778,-0.0807,0.2158,0.2929
0.0692,-0.0807,0.2244,0.2972
0.0668,-0.0807,0.2260,0.2952
0.0678,-0.0819,0.2260,0.2931
0.0698,-0.0819,0.2237,0.2891
0.0889,-0.0795,0.2237,0.2915
0.0866,-0.0946,0.2125,0.2859
0.0764,-0.1037,0.2051,0.2803
0.0770,-0.1037,0.2088,0.2816
0.0750,-0.0988,0.2088,0.2832
0.0816,-0.1031,0.2088,0.2886
0.0799,-0.1015,0.2088,0.2894
0.0799,-0.0775,0.2118,0.2925
0.0795,-0.0806,0.2118,0.2913
0.0778,-0.0806,0.2159,0.2926
0.0692,-0.0806,0.2246,0.2969
0.0668,-0.0806,0.2262,0.2949
0.0679,-0.0819,0.2262,0.2928
0.0698,-0.0819,0.2238,0.2888
0.0889,-0.0795,0.2238,0.2913
0.0867,-0.0946,0.2126,0.2857
0.0765,-0.1037,0.2052,0.2800
0.0770,-0.1037,0.2089,0.2813
0.0750,-0.0987,0.2089,0.2829
0.0816,-0.1031,0.2089,0.2884
0.0800,-0.1015,0.2089,0.2892
0.0800,-0.0775,0.2119,0.2922
0.0795,-0.0806,0.2119,0.2911
0.0778,-0.0806,0.2160,0.2923
0.0692,-0.0806,0.2247,0.2966
0.0668,-0.0806,0.2263,0.2947
0.0679,-0.0819,0.2263,0.2925
0.0699,-0.0819,0.2239,0.2886
0.0889,-0.0795,0.2239,0.2910
0.0867,-0.0946,0.2127,0.2854
0.0765,-0.1036,0.2053,0.2797
0.0770,-0.1036,0.2090,0.2811
0.0750,-0.0987,0.2090,0.2826
0.0816,-0.1031,0.2090,0.2881
0.0800,-0.1014,0.2090,0.2889
0.0800,-0.0775,0.2120,0.2919
0.0795,-0.0806,0.2120,0.2908
0.0779,-0.0806,0.2162,0.2921
0.0692,-0.0806,0.2248,0.2964
0.0668,-0.0806,0.2264,0.2944
0.0679,-0.0818,0.2264,0.2923
0.0699,-0.0818,0.2240,0.2883
0.0890,-0.0794,0.2240,0.2907
0.0867,-0.0945,0.2128,0.2851
0.0765,-0.1036,0.2055,0.2795
0.0771,-0.1036,0.2091,0.2808
0.0751,-0.0986,0.2091,0.2824
0.0816,-0.1030,0.2091,0.2879
0.0800,-0.1014,0.2091,0.2887
0.0800,-0.0774,0.2121,0.2917
0.0796,-0.0805,0.2121,0.2906
0.0779,-0.0805,0.2163,0.2918
0.0693,-0.0805,0.2249,0.2961
0.0669,-0.0805,0.2265,0.2942
0.0679,-0.0818,0.2265,0.2920
0.0699,-0.0818,0.2241,0.2881
0.0890,-0.0794,0.2241,0.2905
0.0867,-0.0945,0.2129,0.2849
0.0765,-0.1036,0.2056,0.2792
0.0771,-0.1036,0.2092,0.2806
0.0751,-0.0986,0.2092,0.2821
0.0817,-0.1030,0.2092,0.2876
0.0800,-0.1014,0.2092,0.2884
0.0800,-0.0774,0.2122,0.2915
0.0796,-0.0805,0.2122,0.2903
0.0779,-0.0805,0.2164,0.2916
0.0693,-0.0805,0.2250,0.2959
0.0669,-0.0805,0.2266,0.2939
0.0680,-0.0818,0.2266,0.2918
0.0699,-0.0818,0.2242,0.2879
0.0890,-0.0794,0.2242,0.2903
0.0868,-0.0945,0.2130,0.2847
0.0766,-0.1035,0.2056,0.2790
0.0771,-0.1035,0.2093,0.2804
0.0751,-0.0986,0.2093,0.2819
