2.9076,-5.5149,16.2610,15.7766,91.91824968658321
2.8961,-5.5338,16.2223,15.8805,91.63257718563581
2.8849,-5.5521,16.1846,15.9813,91.36388621517769
2.8740,-5.5698,16.1481,16.0791,91.11117799628265
2.8634,-5.5871,16.1125,16.1741,90.87351266273122
2.8532,-5.6038,16.0780,16.2663,90.65000567712183
2.8432,-5.6200,16.0445,16.3557,90.43982449164683
2.8335,-5.6357,16.0120,16.4425,90.2421854306205
2.8242,-5.6510,15.9804,16.5268,90.0563507753988
2.8151,-5.6658,15.9498,16.6086,89.88162603505563
2.8062,-5.6802,15.9200,16.6880,89.71735738832045
2.7976,-5.6941,15.8911,16.7651,89.56292928398982
2.7893,-5.7077,15.8631,16.8399,89.41776218842054
2.7812,-5.7208,15.8359,16.9125,89.28131046986823
2.7734,-5.7336,15.8094,16.9830,89.15306041040431
2.7658,-5.7459,15.7838,17.0514,89.0325283369749
2.7584,-5.7580,15.7589,17.1178,88.91925886387901
2.7512,-5.7696,15.7347,17.1822,88.81282323956627
2.7443,-5.7809,15.7112,17.2448,88.71281779120342
2.7375,-5.7919,15.6885,17.3055,88.61886246094636
2.7309,-5.8026,15.6664,17.3644,88.53059942828841
2.7246,-5.8129,15.6449,17.4217,88.44769181325162
2.7184,-5.8230,15.6241,17.4772,88.36982245553847
2.7124,-5.8327,15.6039,17.5311,88.29669276509016
2.7066,-5.8422,15.5842,17.5834,88.22802163979095
2.7009,-5.8514,15.5652,17.6342,88.16354444633156
2.6954,-5.8603,15.5467,17.6835,88.10301206049617
2.6901,-5.8690,15.5287,17.7313,88.04618996336896
2.6849,-5.8774,15.5113,17.7777,87.99285739017287
2.6799,-5.8855,15.4944,17.8228,87.94280652865257
2.6751,-5.8935,15.4780,17.8666,87.89584176410095
2.6703,-5.9011,15.4621,17.9090,87.8517789683033
2.6657,-5.9086,15.4466,17.9503,87.81044482983425
2.6613,-5.9158,15.4316,17.9903,87.77167622329702
2.6570,-5.9229,15.4170,18.0291,87.73531961523612
2.6528,-5.9297,15.4029,18.0668,87.70123050458842
2.6487,-5.9363,15.3892,18.1034,87.66927289566385
2.6447,-5.9427,15.3758,18.1389,87.63931880176376
2.6409,-5.9490,15.3629,18.1734,87.61124777765657
2.6372,-5.9550,15.3504,18.2068,87.58494647923416
2.6336,-5.9609,15.3382,18.2393,87.56030824877028
2.6301,-5.9666,15.3263,18.2708,87.53723272429421
2.6267,-5.9721,15.3149,18.3014,87.51562547167892
2.6233,-5.9775,15.3037,18.3311,87.49539763812668
2.6201,-5.9827,15.2929,18.3600,87.4764656258081
2.6170,-5.9878,15.2824,18.3880,87.45875078448644
2.6140,-5.9927,15.2722,18.4151,87.44217912202389
2.6111,-5.9975,15.2623,18.4415,87.42668103173355
2.6082,-6.0021,15.2527,18.4671,87.41219103559737
2.6055,-6.0066,15.2434,18.4919,87.39864754243123
2.6028,-6.0110,15.2344,18.5160,87.38599262012801
2.6002,-6.0152,15.2256,18.5394,87.37417178116208
2.5976,-6.0193,15.2171,18.5621,87.36313378058585
2.5952,-6.0233,15.2088,18.5842,87.35283042579218
2.5928,-6.0272,15.2008,18.6056,87.34321639736034
2.5905,-6.0309,15.1930,18.6264,87.33424908034166
2.5882,-6.0346,15.1854,18.6465,87.32588840537899
2.5861,-6.0381,15.1781,18.6661,87.31809669908812
2.5840,-6.0416,15.1709,18.6851,87.31083854316431
2.5819,-6.0449,15.1640,18.7035,87.3040806417064
2.5799,-6.0481,15.1573,18.7214,87.29779169628111
2.5780,-6.0513,15.1508,18.7388,87.29194228827838
2.5761,-6.0543,15.1445,18.7557,87.28650476813361
2.5743,-6.0573,15.1383,18.7720,87.28145315101808
2.5725,-6.0602,15.1324,18.7879,87.27676301862087
2.5708,-6.0630,15.1266,18.8034,87.27241142666985
2.5691,-6.0657,15.1210,18.8183,87.26837681785597
2.5675,-6.0683,15.1155,18.8328,87.26463893984796
2.5659,-6.0708,15.1102,18.8470,87.26117876810197
2.5644,-6.0733,15.1051,18.8606,87.25797843318506
2.5629,-6.0757,15.1001,18.8739,87.25502115235257
2.5615,-6.0781,15.0953,18.8868,87.25229116513005
2.5601,-6.0803,15.0906,18.8993,87.24977367266736
2.5588,-6.0825,15.0860,18.9115,87.2474547806454
2.5574,-6.0847,15.0816,18.9233,87.24532144552869
2.5562,-6.0867,15.0773,18.9347,87.2433614239686
2.5549,-6.0887,15.0731,18.9458,87.24156322517445
2.5537,-6.0907,15.0691,18.9566,87.23991606607869
2.5526,-6.0926,15.0652,18.9671,87.2384098291344
2.5514,-6.0944,15.0614,18.9773,87.2370350225905
2.5503,-6.0962,15.0577,18.9871,87.23578274310175
2.5493,-6.0979,15.0541,18.9967,87.23464464053593
2.5482,-6.0996,15.0506,19.0060,87.2336128848511
2.5472,-6.1013,15.0472,19.0150,87.2326801349217
2.5463,-6.1028,15.0439,19.0238,87.2318395091999
2.5453,-6.1044,15.0407,19.0323,87.23108455810541
2.5444,-6.1059,15.0376,19.0405,87.23040923804214
2.5435,-6.1073,15.0346,19.0485,87.22980788694743
2.5426,-6.1087,15.0317,19.0563,87.22927520128391
2.5418,-6.1101,15.0289,19.0638,87.22880621439013
2.5410,-6.1114,15.0261,19.0712,87.22839627610973
2.5402,-6.1127,15.0235,19.0783,87.22804103362549
2.5394,-6.1139,15.0209,19.0852,87.22773641342697
2.5387,-6.1152,15.0184,19.0919,87.22747860434569
2.5380,-6.1163,15.0159,19.0984,87.2272640415954
2.5373,-6.1175,15.0136,19.1047,87.22708939175882
2.5366,-6.1186,15.0113,19.1108,87.22695153866512
2.5359,-6.1197,15.0090,19.1167,87.22684757010548
2.5353,-6.1207,15.0069,19.1225,87.22677476533904
2.5346,-6.1217,15.0048,19.1281,87.22673058334156
2.5340,-6.1227,15.0027,19.1335,87.22671265175366
2.5335,-6.1237,15.0007,19.1388,87.22671875648761
2.5329,-6.1246,14.9988,19.1439,87.22674683195466
2.5323,-6.1255,14.9970,19.1489,87.22679495187442
2.5318,-6.1264,14.9952,19.1537,87.22686132063514
2.5313,-6.1272,14.9934,19.1584,87.22694426516978
2.5308,-6.1280,14.9917,19.1630,87.22704222731879
2.5303,-6.1288,14.9900,19.1674,87.22715375665132
2.5298,-6.1296,14.9884,19.1716,87.2272775037163
2.5293,-6.1303,14.9869,19.1758,87.22741221370036
2.5289,-6.1311,14.9854,19.1798,87.22755672046621
2.5285,-6.1318,14.9839,19.1838,87.22770994095083
2.5280,-6.1325,14.9825,19.1876,87.22787086990137
2.5276,-6.1331,14.9811,19.1912,87.22803857492904
2.5272,-6.1338,14.9797,19.1948,87.2282121918623
2.5268,-6.1344,14.9784,19.1983,87.22839092038122
2.5265,-6.1350,14.9772,19.2017,87.22857401991699
2.5261,-6.1356,14.9759,19.2050,87.22876080580066
2.5257,-6.1362,14.9747,19.2081,87.22895064564571
2.5254,-6.1368,14.9736,19.2112,87.22914295595187
2.5251,-6.1373,14.9725,19.2142,87.22933719891583
2.5247,-6.1378,14.9714,19.2171,87.22953287943707
2.5244,-6.1383,14.9703,19.2199,87.22972954230764
2.5241,-6.1388,14.9693,19.2227,87.2299267695737
2.5238,-6.1393,14.9683,19.2253,87.23012417806021
2.5235,-6.1398,14.9673,19.2279,87.23032141704765
2.5233,-6.1402,14.9664,19.2304,87.2305181660926
2.5230,-6.1407,14.9655,19.2329,87.23071413298317
2.5227,-6.1411,14.9646,19.2352,87.23090905182106
2.5225,-6.1415,14.9637,19.2375,87.23110268122335
2.5222,-6.1419,14.9629,19.2397,87.23129480263619
2.5220,-6.1423,14.9621,19.2419,87.23148521875389
2.5218,-6.1427,14.9613,19.2440,87.23167375203708
2.5215,-6.1431,14.9605,19.2460,87.23186024332428
2.5213,-6.1434,14.9598,19.2480,87.23204455053053
2.5211,-6.1438,14.9591,19.2499,87.23222654742884
2.5209,-6.1441,14.9584,19.2518,87.23240612250825
2.5207,-6.1444,14.9577,19.2536,87.23258317790514
2.5205,-6.1447,14.9570,19.2553,87.23275762840251
2.5203,-6.1450,14.9564,19.2570,87.23292940049313
2.5201,-6.1453,14.9558,19.2587,87.23309843150348
2.5199,-6.1456,14.9552,19.2603,87.23326466877349
2.5198,-6.1459,14.9546,19.2618,87.23342806888978
2.5196,-6.1462,14.9540,19.2633,87.23358859696908
2.5194,-6.1465,14.9535,19.2648,87.23374622598782
2.5193,-6.1467,14.9529,19.2662,87.233900936156
2.5191,-6.1470,14.9524,19.2676,87.23405271433239
2.5190,-6.1472,14.9519,19.2690,87.23420155347826
2.5188,-6.1474,14.9514,19.2703,87.23434745214752
2.5187,-6.1477,14.9510,19.2715,87.23449041401113
2.5186,-6.1479,14.9505,19.2727,87.2346304474131
2.5184,-6.1481,14.9501,19.2739,87.23476756495701
2.5183,-6.1483,14.9496,19.2751,87.23490178312014
2.5182,-6.1485,14.9492,19.2762,87.23503312189453
2.5180,-6.1487,14.9488,19.2773,87.23516160445224
2.5179,-6.1489,14.9484,19.2783,87.23528725683421
2.5178,-6.1491,14.9480,19.2794,87.23541010766091
2.5177,-6.1493,14.9476,19.2804,87.23553018786284
2.5176,-6.1494,14.9473,19.2813,87.23564753043081
2.5175,-6.1496,14.9469,19.2823,87.23576217018339
2.5174,-6.1498,14.9466,19.2832,87.23587414355184
2.5173,-6.1499,14.9463,19.2841,87.23598348838028
2.5172,-6.1501,14.9459,19.2849,87.23609024374048
2.5171,-6.1502,14.9456,19.2858,87.23619444976065
2.5170,-6.1504,14.9453,19.2866,87.23629614746686
2.5169,-6.1505,14.9450,19.2873,87.23639537863683
2.5168,-6.1507,14.9447,19.2881,87.23649218566447
2.5168,-6.1508,14.9445,19.2888,87.23658661143531
2.5167,-6.1509,14.9442,19.2896,87.23667869921167
2.5166,-6.1511,14.9439,19.2903,87.2367684925269
2.5165,-6.1512,14.9437,19.2909,87.23685603508834
2.5165,-6.1513,14.9434,19.2916,87.23694137068809
2.5164,-6.1514,14.9432,19.2922,87.23702454312176
2.5163,-6.1515,14.9430,19.2928,87.23710559611332
2.5162,-6.1516,14.9427,19.2934,87.23718457324728
2.5162,-6.1517,14.9425,19.2940,87.2372615179065
2.5161,-6.1518,14.9423,19.2946,87.23733647321588
2.5161,-6.1519,14.9421,19.2951,87.23740948199101
2.5160,-6.1520,14.9419,19.2957,87.237480586692
2.5159,-6.1521,14.9417,19.2962,87.23754982938182
2.5159,-6.1522,14.9415,19.2967,87.23761725168869
2.5158,-6.1523,14.9413,19.2972,87.23768289477286
2.5158,-6.1524,14.9412,19.2976,87.23774679929616
2.5157,-6.1525,14.9410,19.2981,87.23780900539637
2.5157,-6.1526,14.9408,19.2985,87.23786955266307
2.5156,-6.1526,14.9407,19.2990,87.23792848011782
2.5156,-6.1527,14.9405,19.2994,87.23798582619614
2.5155,-6.1528,14.9404,19.2998,87.23804162873272
2.5155,-6.1529,14.9402,19.3002,87.23809592494818
2.5155,-6.1529,14.9401,19.3006,87.23814875143854
2.5154,-6.1530,14.9399,19.3010,87.23820014416658
2.5154,-6.1531,14.9398,19.3013,87.23825013845445
2.5153,-6.1531,14.9397,19.3017,87.23829876897926
2.5153,-6.1532,14.9395,19.3020,87.2383460697686
2.5153,-6.1532,14.9394,19.3023,87.23839207419867
2.5152,-6.1533,14.9393,19.3027,87.2384368149932
2.5152,-6.1534,14.9392,19.3030,87.23848032422383
2.5152,-6.1534,14.9391,19.3033,87.23852263331104
2.5151,-6.1535,14.9389,19.3036,87.23856377302687
2.5151,-6.1535,14.9388,19.3038,87.2386037734979
2.5151,-6.1536,14.9387,19.3041,87.23864266420927
2.5150,-6.1536,14.9386,19.3044,87.23868047400956
2.5150,-6.1537,14.9385,19.3047,87.23871723111617
2.5150,-6.1537,14.9384,19.3049,87.23875296312136
2.5149,-6.1538,14.9383,19.3051,87.23878769699891
2.5149,-6.1538,14.9383,19.3054,87.23882145911115
2.5149,-6.1538,14.9382,19.3056,87.23885427521634
2.5149,-6.1539,14.9381,19.3058,87.238886170477
2.5148,-6.1539,14.9380,19.3061,87.23891716946757
2.5148,-6.1540,14.9379,19.3063,87.2389472961834
2.5148,-6.1540,14.9378,19.3065,87.2389765740492
2.5148,-6.1540,14.9378,19.3067,87.2390050259285
2.5148,-6.1541,14.9377,19.3069,87.23903267413216
2.5147,-6.1541,14.9376,19.3071,87.23905954042823
2.5147,-6.1541,14.9376,19.3072,87.2390856460514
2.5147,-6.1542,14.9375,19.3074,87.23911101171231
2.5147,-6.1542,14.9374,19.3076,87.23913565760714
2.5147,-6.1542,14.9374,19.3078,87.23915960342774
2.5146,-6.1543,14.9373,19.3079,87.23918286837072
2.5146,-6.1543,14.9373,19.3081,87.23920547114771
2.5146,-6.1543,14.9372,19.3082,87.23922742999484
2.5146,-6.1543,14.9371,19.3084,87.23924876268231
2.5146,-6.1544,14.9371,19.3085,87.23926948652432
2.5146,-6.1544,14.9370,19.3087,87.23928961838837
2.5145,-6.1544,14.9370,19.3088,87.23930917470504
2.5145,-6.1544,14.9369,19.3089,87.23932817147742
2.5145,-6.1545,14.9369,19.3090,87.23934662429042
2.5145,-6.1545,14.9368,19.3092,87.23936454831993
2.5145,-6.1545,14.9368,19.3093,87.23938195834225
2.5145,-6.1545,14.9368,19.3094,87.23939886874322
2.5145,-6.1545,14.9367,19.3095,87.2394152935268
2.5144,-6.1546,14.9367,19.3096,87.23943124632437
2.5144,-6.1546,14.9366,19.3097,87.23944674040324
2.5144,-6.1546,14.9366,19.3098,87.23946178867511
2.5144,-6.1546,14.9366,19.3099,87.23947640370488
2.5144,-6.1546,14.9365,19.3100,87.23949059771871
2.5144,-6.1547,14.9365,19.3101,87.2395043826122
2.5144,-6.1547,14.9364,19.3102,87.23951776995875
2.5144,-6.1547,14.9364,19.3103,87.23953077101717
2.5144,-6.1547,14.9364,19.3104,87.23954339673953
2.5144,-6.1547,14.9363,19.3105,87.2395556577789
2.5143,-6.1547,14.9363,19.3106,87.23956756449651
2.5143,-6.1547,14.9363,19.3106,87.23957912696969
2.5143,-6.1548,14.9363,19.3107,87.23959035499836
2.5143,-6.1548,14.9362,19.3108,87.23960125811266
2.5143,-6.1548,14.9362,19.3109,87.2396118455794
2.5143,-6.1548,14.9362,19.3109,87.23962212640915
2.5143,-6.1548,14.9362,19.3110,87.23963210936286
2.5143,-6.1548,14.9361,19.3111,87.23964180295796
2.5143,-6.1548,14.9361,19.3111,87.2396512154751
2.5143,-6.1548,14.9361,19.3112,87.23966035496419
2.5143,-6.1549,14.9361,19.3113,87.23966922925047
2.5143,-6.1549,14.9360,19.3113,87.2396778459404
2.5143,-6.1549,14.9360,19.3114,87.23968621242753
2.5142,-6.1549,14.9360,19.3114,87.23969433589811
2.5142,-6.1549,14.9360,19.3115,87.23970222333654
2.5142,-6.1549,14.9360,19.3115,87.23970988153083
2.5142,-6.1549,14.9359,19.3116,87.23971731707793
2.5142,-6.1549,14.9359,19.3116,87.23972453638876
2.5142,-6.1549,14.9359,19.3117,87.23973154569329
2.5142,-6.1549,14.9359,19.3117,87.23973835104542
2.5142,-6.1550,14.9359,19.3118,87.2397449583277
2.5142,-6.1550,14.9358,19.3118,87.2397513732561
2.5142,-6.1550,14.9358,19.3119,87.23975760138444
2.5142,-6.1550,14.9358,19.3119,87.23976364810893
2.5142,-6.1550,14.9358,19.3119,87.23976951867239
2.5142,-6.1550,14.9358,19.3120,87.23977521816843
2.5142,-6.1550,14.9358,19.3120,87.2397807515458
2.5142,-6.1550,14.9358,19.3121,87.23978612361195
2.5142,-6.1550,14.9357,19.3121,87.23979133903744
2.5142,-6.1550,14.9357,19.3121,87.2397964023593
2.5142,-6.1550,14.9357,19.3122,87.23980131798508
2.5142,-6.1550,14.9357,19.3122,87.23980609019604
2.5142,-6.1550,14.9357,19.3122,87.23981072315112
2.5142,-6.1550,14.9357,19.3122,87.23981522089001
2.5142,-6.1550,14.9357,19.3123,87.23981958733661
2.5141,-6.1550,14.9357,19.3123,87.23982382630231
2.5141,-6.1551,14.9357,19.3123,87.23982794148905
2.5141,-6.1551,14.9356,19.3124,87.23983193649245
2.5141,-6.1551,14.9356,19.3124,87.23983581480466
2.5141,-6.1551,14.9356,19.3124,87.23983957981766
2.5141,-6.1551,14.9356,19.3124,87.23984323482546
2.5141,-6.1551,14.9356,19.3125,87.23984678302743
2.5141,-6.1551,14.9356,19.3125,87.23985022753071
2.5141,-6.1551,14.9356,19.3125,87.23985357135287
2.5141,-6.1551,14.9356,19.3125,87.23985681742441
2.5141,-6.1551,14.9356,19.3126,87.23985996859116
2.5141,-6.1551,14.9356,19.3126,87.23986302761692
2.5141,-6.1551,14.9356,19.3126,87.2398659971856
2.5141,-6.1551,14.9355,19.3126,87.2398688799035
2.5141,-6.1551,14.9355,19.3126,87.23987167830164
2.5141,-6.1551,14.9355,19.3126,87.23987439483763
2.5141,-6.1551,14.9355,19.3127,87.2398770318981
2.5141,-6.1551,14.9355,19.3127,87.23987959180059
2.5141,-6.1551,14.9355,19.3127,87.23988207679535
2.5141,-6.1551,14.9355,19.3127,87.23988448906759
2.5141,-6.1551,14.9355,19.3127,87.23988683073917
2.5141,-6.1551,14.9355,19.3127,87.23988910387018
2.5141,-6.1551,14.9355,19.3128,87.2398913104612
2.5141,-6.1551,14.9355,19.3128,87.23989345245468
2.5141,-6.1551,14.9355,19.3128,87.23989553173662
2.5141,-6.1551,14.9355,19.3128,87.23989755013824
2.5141,-6.1551,14.9355,19.3128,87.2398995094377
2.5141,-6.1551,14.9355,19.3128,87.2399014113613
2.5141,-6.1551,14.9355,19.3128,87.23990325758531
2.5141,-6.1551,14.9355,19.3129,87.23990504973715
2.5141,-6.1551,14.9355,19.3129,87.23990678939698
2.5141,-6.1552,14.9354,19.3129,87.23990847809894
2.5141,-6.1552,14.9354,19.3129,87.2399101173326
2.5141,-6.1552,14.9354,19.3129,87.23991170854403
2.5141,-6.1552,14.9354,19.3129,87.23991325313742
2.5141,-6.1552,14.9354,19.3129,87.23991475247583
2.5141,-6.1552,14.9354,19.3129,87.23991620788273
2.5141,-6.1552,14.9354,19.3129,87.23991762064301
2.5141,-6.1552,14.9354,19.3130,87.23991899200412
2.5141,-6.1552,14.9354,19.3130,87.23992032317723
2.5141,-6.1552,14.9354,19.3130,87.23992161533799
2.5141,-6.1552,14.9354,19.3130,87.23992286962796
2.5141,-6.1552,14.9354,19.3130,87.23992408715529
2.5141,-6.1552,14.9354,19.3130,87.2399252689959
2.5141,-6.1552,14.9354,19.3130,87.23992641619432
2.5141,-6.1552,14.9354,19.3130,87.23992752976436
2.5141,-6.1552,14.9354,19.3130,87.23992861069061
2.5141,-6.1552,14.9354,19.3130,87.23992965992866
2.5141,-6.1552,14.9354,19.3130,87.23993067840625
2.5141,-6.1552,14.9354,19.3130,87.23993166702408
2.5141,-6.1552,14.9354,19.3130,87.23993262665643
2.5141,-6.1552,14.9354,19.3130,87.23993355815223
2.5141,-6.1552,14.9354,19.3131,87.23993446233544
2.5141,-6.1552,14.9354,19.3131,87.239935340006
2.5141,-6.1552,14.9354,19.3131,87.23993619194047
2.5141,-6.1552,14.9354,19.3131,87.23993701889273
2.5141,-6.1552,14.9354,19.3131,87.23993782159468
2.5141,-6.1552,14.9354,19.3131,87.23993860075666
2.5141,-6.1552,14.9354,19.3131,87.23993935706834
2.5141,-6.1552,14.9354,19.3131,87.2399400911993
2.5141,-6.1552,14.9354,19.3131,87.23994080379937
2.5141,-6.1552,14.9354,19.3131,87.2399414954995
2.5141,-6.1552,14.9354,19.3131,87.23994216691209
2.5141,-6.1552,14.9354,19.3131,87.23994281863176
2.5141,-6.1552,14.9354,19.3131,87.2399434512357
2.5141,-6.1552,14.9354,19.3131,87.23994406528394
2.5141,-6.1552,14.9354,19.3131,87.23994466132059
2.5141,-6.1552,14.9354,19.3131,87.23994523987338
2.5141,-6.1552,14.9354,19.3131,87.23994580145498
2.5141,-6.1552,14.9354,19.3131,87.23994634656277
2.5141,-6.1552,14.9354,19.3131,87.23994687567979
2.5141,-6.1552,14.9353,19.3131,87.23994738927468
2.5141,-6.1552,14.9353,19.3131,87.23994788780259
2.5141,-6.1552,14.9353,19.3131,87.23994837170527
2.5141,-6.1552,14.9353,19.3132,87.23994884141143
2.5141,-6.1552,14.9353,19.3132,87.23994929733739
2.5141,-6.1552,14.9353,19.3132,87.2399497398873
2.5141,-6.1552,14.9353,19.3132,87.23995016945314
2.5141,-6.1552,14.9353,19.3132,87.2399505864159
2.5141,-6.1552,14.9353,19.3132,87.23995099114494
2.5141,-6.1552,14.9353,19.3132,87.23995138399918
2.5141,-6.1552,14.9353,19.3132,87.23995176532675
2.5141,-6.1552,14.9353,19.3132,87.23995213546583
2.5141,-6.1552,14.9353,19.3132,87.2399524947444
2.5141,-6.1552,14.9353,19.3132,87.23995284348102
2.5140,-6.1552,14.9353,19.3132,87.23995318198493
2.5140,-6.1552,14.9353,19.3132,87.2399535105563
2.5140,-6.1552,14.9353,19.3132,87.23995382948624
2.5140,-6.1552,14.9353,19.3132,87.2399541390578
2.5140,-6.1552,14.9353,19.3132,87.2399544395454
2.5140,-6.1552,14.9353,19.3132,87.23995473121542
2.5140,-6.1552,14.9353,19.3132,87.23995501432657
2.5140,-6.1552,14.9353,19.3132,87.2399552891299
2.5140,-6.1552,14.9353,19.3132,87.2399555558692
2.5140,-6.1552,14.9353,19.3132,87.23995581478093
2.5140,-6.1552,14.9353,19.3132,87.23995606609473
2.5140,-6.1552,14.9353,19.3132,87.23995631003356
2.5140,-6.1552,14.9353,19.3132,87.2399565468137
2.5140,-6.1552,14.9353,19.3132,87.23995677664523
2.5140,-6.1552,14.9353,19.3132,87.23995699973197
2.5140,-6.1552,14.9353,19.3132,87.23995721627186
2.5140,-6.1552,14.9353,19.3132,87.23995742645691
2.5140,-6.1552,14.9353,19.3132,87.2399576304736
2.5140,-6.1552,14.9353,19.3132,87.23995782850287
2.5140,-6.1552,14.9353,19.3132,87.23995802072047
2.5140,-6.1552,14.9353,19.3132,87.23995820729684
2.5140,-6.1552,14.9353,19.3132,87.23995838839754
2.5140,-6.1552,14.9353,19.3132,87.23995856418325
2.5140,-6.1552,14.9353,19.3132,87.23995873480987
2.5140,-6.1552,14.9353,19.3132,87.23995890042885
2.5140,-6.1552,14.9353,19.3132,87.23995906118712
2.5140,-6.1552,14.9353,19.3132,87.2399592172272
2.5140,-6.1552,14.9353,19.3132,87.23995936868764
2.5140,-6.1552,14.9353,19.3132,87.23995951570289
2.5140,-6.1552,14.9353,19.3132,87.23995965840322
2.5140,-6.1552,14.9353,19.3132,87.23995979691533
2.5140,-6.1552,14.9353,19.3132,87.23995993136212
2.5140,-6.1552,14.9353,19.3132,87.23996006186292
2.5140,-6.1552,14.9353,19.3132,87.23996018853344
2.5140,-6.1552,14.9353,19.3132,87.23996031148621
2.5140,-6.1552,14.9353,19.3132,87.23996043083027
2.5140,-6.1552,14.9353,19.3132,87.23996054667145
2.5140,-6.1552,14.9353,19.3132,87.23996065911265
2.5140,-6.1552,14.9353,19.3132,87.2399607682536
2.5140,-6.1552,14.9353,19.3132,87.23996087419117
2.5140,-6.1552,14.9353,19.3132,87.23996097701931
2.5140,-6.1552,14.9353,19.3132,87.23996107682935
2.5140,-6.1552,14.9353,19.3132,87.23996117370982
2.5140,-6.1552,14.9353,19.3132,87.23996126774675
2.5140,-6.1552,14.9353,19.3132,87.2399613590235
2.5140,-6.1552,14.9353,19.3132,87.2399614476212
2.5140,-6.1552,14.9353,19.3132,87.23996153361837
2.5140,-6.1552,14.9353,19.3132,87.23996161709132
2.5140,-6.1552,14.9353,19.3132,87.23996169811427
2.5140,-6.1552,14.9353,19.3132,87.23996177675895
2.5140,-6.1552,14.9353,19.3132,87.2399618530953
2.5140,-6.1552,14.9353,19.3132,87.23996192719103
2.5140,-6.1552,14.9353,19.3132,87.23996199911186
2.5140,-6.1552,14.9353,19.3132,87.23996206892161
2.5140,-6.1552,14.9353,19.3132,87.23996213668237
2.5140,-6.1552,14.9353,19.3132,87.2399622024541
2.5140,-6.1552,14.9353,19.3132,87.23996226629534
2.5140,-6.1552,14.9353,19.3132,87.23996232826258
2.5140,-6.1552,14.9353,19.3132,87.23996238841096
2.5140,-6.1552,14.9353,19.3132,87.23996244679385
2.5140,-6.1552,14.9353,19.3132,87.23996250346305
2.5140,-6.1552,14.9353,19.3132,87.23996255846882
2.5140,-6.1552,14.9353,19.3132,87.23996261185995
2.5140,-6.1552,14.9353,19.3132,87.23996266368398
2.5140,-6.1552,14.9353,19.3132,87.23996271398678
2.5140,-6.1552,14.9353,19.3132,87.23996276281306
2.5140,-6.1552,14.9353,19.3132,87.2399628102061
2.5140,-6.1552,14.9353,19.3132,87.23996285620801
2.5140,-6.1552,14.9353,19.3132,87.23996290085964
2.5140,-6.1552,14.9353,19.3132,87.23996294420058
2.5140,-6.1552,14.9353,19.3132,87.23996298626933
2.5140,-6.1552,14.9353,19.3132,87.2399630271032
2.5140,-6.1552,14.9353,19.3132,87.23996306673851
2.5140,-6.1552,14.9353,19.3132,87.23996310521031
2.5140,-6.1552,14.9353,19.3132,87.23996314255285
2.5140,-6.1552,14.9353,19.3132,87.23996317879926
2.5140,-6.1552,14.9353,19.3132,87.23996321398177
2.5140,-6.1552,14.9353,19.3132,87.23996324813143
2.5140,-6.1552,14.9353,19.3132,87.23996328127876
2.5140,-6.1552,14.9353,19.3132,87.2399633134531
